image_loc,label
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-71859_1.png,p d
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-66666_0.png,3 x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-229.png,{ k } _ { { \mbox { I } } _ { \mbox { X } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-46266.png,[ G ]
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-40704_2.png,( k )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22260_2.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB0021.png,\frac { 1 + 2 } { 3 + 4 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/KME2G3_26_sub_65.png,[ \frac 2 3 x ^ { \frac 3 2 } ] _ 0 ^ 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5137_1.png,y _ { c }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5216_1.png,x B
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22976_1.png,3 n
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-25703.png,n / L
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB1070.png,{ e ^ { 5 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47202_2.png,\log _ { 4 } \frac { 4 } { 9 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-62981_1.png,\sqrt { \theta }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-56227_2.png,3 !
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-52224.png,M ^ { - 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5343_1.png,x p _ { x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-4679.png,\frac { d f } { d z } = g
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-1927_2.png,p ^ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79601_1.png,a ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-61502_0.png,"x , y"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-224.png,\mbox { s }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-41748_2.png,( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1251-189.png,{ - \mbox { t } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-42098_2.png,x _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22544_1.png,- 4
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-49925_2.png,b x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/MfrDB3505.png,\frac { 1 0 0 ! } { 9 7 ! \cdot 6 ! }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-66663_1.png,x ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-137-64.png,\mbox { r }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-76905_0.png,c _ { c }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-45388_2.png,x - 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-1130_1.png,n _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/rit_425_0.png,9 ! ^ 9
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-6846.png,F _ { S } ^ { - 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-54370_1.png,n _ { 9 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-137-196.png,\sum _ { { E \geq c } } { { \mbox { p } + \mbox { R } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_097_E774.png,\mbox { A i }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-17421_1.png,x ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1253-193.png,\int { \gamma } ^ { f } d m
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22604_1.png,r _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-2634_1.png,x f
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/RIT_2014_32.png,\int \sin x d x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1553-145.png,\mbox { w }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-14229.png,"R _ { d , j }"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-19517_0.png,d ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-42129.png,g _ { r s }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-83379_2.png,x ^ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-17318_1.png,3 8
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-20474_2.png,w ^ { \prime }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-27093_0.png,( n )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-13277_0.png,G _ { G }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-30772_1.png,"( 0 , 0 )"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-5295_2.png,"n , G"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12708_0.png,N ^ { w }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-139-84.png,\frac { x } { a + \frac { x } { b - \frac { x } { c } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-34847.png,S ^ { \alpha } _ { \beta \gamma }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-16755_2.png,c _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-80195_1.png,( \mid z \mid )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-5250.png,\mu \neq 4
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-57753_1.png,x ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-83740_2.png,\int _ { 0 } ^ { 1 } b
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-76859_1.png,n _ { y }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-31638_1.png,a _ { a }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-81025_2.png,\mid c _ { 3 } \mid
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-33424_0.png,\sqrt { 4 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1254-141.png,X
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-61348_0.png,9 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79695_1.png,b ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-31592_0.png,1 9
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47579_1.png,d _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-43828.png,y _ { i } = y _ { j }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-949-181.png,\mbox { t }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-137-149.png,z
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-11342_2.png,\int H
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-68633_2.png,o ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29651_0.png,x _ { 6 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-58226.png,l ^ { ( i ) } _ { j }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-139-65.png,\frac { \phi } { \sum { \lambda } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3688_2.png,B ^ { a } 0 0 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-62901.png,( p ) ^ { n _ { p } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-47388.png,q ^ { 1 - s }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-9333_1.png,4 s
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-131-245.png,9 . 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-3311_1.png,\alpha S
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1553-11.png,{ y } _ { L }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47370_1.png,b ^ { b }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-37175_0.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-38254_2.png,x _ { p }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-29934_1.png,( x _ { i } )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/rit_4220_1.png,9 \times 9
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-2606.png,k \sqrt { \frac { 1 } { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-42332_0.png,8 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43532_0.png,5 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-7626_0.png,( B )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10525_1.png,a ^ { a ^ { c ^ { x } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-26428_2.png,( b )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-14352_0.png,f ( E )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-7852_0.png,( 2 ^ { 7 } )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-13791_1.png,3 5
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-27312_1.png,a ^ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-17880_0.png,- 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-40773_2.png,x _ { 0 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-20620_1.png,\theta _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-34937_1.png,3 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-10555_1.png,d s
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-79335_2.png,"t , x , y , a , \theta"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8726_2.png,\frac { c } { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/36_em_31.png,\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-76.png,a
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-52907.png,E _ { n - 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12933_2.png,\sum y
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-80889_0.png,a _ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/form_022_E174.png,\log ( z )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-85228_1.png,x y
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1253-84.png,\frac { x } { a + \frac { x } { b - \frac { x } { c } } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-63634_1.png,1 x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47485_1.png,v ^ { \frac { 3 } { 2 } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-10.png,\left [ c \right ]
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47685_0.png,\frac { 7 } { 7 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-53265_1.png,o ^ { o }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/TrainData2_16_sub_98.png,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-64145.png,\frac { 1 } { r }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-58967.png,R _ { t } ^ { m }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-36804_1.png,( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-668.png,- 1 / \phi
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1251-5.png,4
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-22423_1.png,( n )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-4053.png,\frac { e ^ { 2 } } { 2 h c \alpha }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-15846.png,1 0 ^ { 9 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-139-15.png,\sum _ { { \mbox { n } \geq w } } { \mbox { j } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-23919.png,\phi _ { e 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-35203_0.png,"( n , c )"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-18527.png,"Y _ { i , j }"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-51936_1.png,( y ^ { 8 } - 1 )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/508_em_80.png,\mathrm { M } _ 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-72789_2.png,\sqrt { R }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-55748_2.png,d x
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-69653_1.png,k ^ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/512_em_285.png,X _ n ^ 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-30090_1.png,y ( t )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-34349_2.png,1 4 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-17878.png,"s _ { 8 , 4 }"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/RIT_2014_15.png,\sum \limits ^ { \infty } _ { n = 1 } x _ { n }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-39541_1.png,1 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-1136.png,P _ { i _ { x y } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-40710_1.png,4 c ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-59374.png,p \times L
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_LaTeX_data_CROHME_2019-1304.png,"P _ { \infty , i }"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-76922_2.png,( x )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-58955_1.png,y ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200924-1312-232.png,\left [ { E - \sqrt { \frac { i } { \sum { \mbox { e } } } } } \right ]
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-28345_1.png,f ( z )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-30130_0.png,1 2 9
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-37466_2.png,4 2
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-33114_0.png,( i )
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-47545_1.png,3 f
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-56687_2.png,y ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1253-38.png,\frac { 4 } { 3 } \pi r ^ 3
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-84010_0.png,\sqrt { \frac { 2 } { 3 } } y
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-77762_2.png,a _ { a }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-1458_2.png,r ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-43382_0.png,6 n
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-84236_2.png,n _ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire036-equation036.png,s _ { d e b }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200926-131-126.png,\mbox { P }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-12211_1.png,\int m
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-8317_0.png,d - \frac { 2 } { 4 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-19875_1.png,d ^ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-1251-158.png,{ 3 \sum _ { { k \geq \beta } } { B } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200925-1126-157.png,\frac { { \mbox { H } - \left [ \mbox { x } \right ] } } { { \mbox { I } } ^ { G } \left ( N \right ) }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-55657_2.png,\int _ { 0 } ^ { \infty } \sqrt { x } r ^ { - x }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-81020_1.png,d _ { 3 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-23630_2.png,3 1
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-35120_1.png,2 6
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire030-equation022.png,m _ g d _ g
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/2009213-139-135.png,\mbox { S }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-11163_2.png,I P
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200923-131-265.png,2 0
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-18183_0.png,r ^ { 2 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-59747_1.png,R _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/formulaire018-equation069.png,t _ { \gamma } ^ { k }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-73814_0.png,"[ x , p ]"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-75842_2.png,"b , \infty"
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-31647_0.png,2 2 4
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-58123_1.png,x ^ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/200922-947-11.png,{ \frac { \mbox { S } } { G } \sum { P } }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-71173_0.png,x _ { 1 }
/home/mathadoor/Documents/ImageToLatex/data/CROHME/train/IMG_RENDERED/gen_syntactic_data-28324_2.png,3 1
